SiteID,Date,Time,Date.Time,Water.Temp.C,Air.LoggerID,Air.RowID,Air.Temp.C,Water.P.psi,Air.BP.psi,Sensor.Depth.ft,DO.mg.L,DO.adj.mg.L,DO.pctsat.percent,Water.LoggerID,Water.RowID,Logger.Deployment,Flag.Date.Time,Flag.Water.Temp.C,Flag.Air.Temp.C,Flag.Air.BP.psi,Flag.Water.P.psi,Flag.Sensor.Depth.ft,Flag.DO.mg.L,Flag.DO.adj.mg.L,Flag.DO.pctsat.percent,Month,Day,Year,MonthDay,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Flag.Gross.Air.Temp.C,Flag.Spike.Air.Temp.C,Flag.RoC.Air.Temp.C,Flag.Flat.Air.Temp.C,Flag.Gross.Water.P.psi,Flag.Spike.Water.P.psi,Flag.RoC.Water.P.psi,Flag.Flat.Water.P.psi,Flag.Gross.Air.BP.psi,Flag.Spike.Air.BP.psi,Flag.RoC.Air.BP.psi,Flag.Flat.Air.BP.psi,Flag.Gross.Sensor.Depth.ft,Flag.Spike.Sensor.Depth.ft,Flag.RoC.Sensor.Depth.ft,Flag.Flat.Sensor.Depth.ft,Flag.Gross.DO.mg.L,Flag.Spike.DO.mg.L,Flag.RoC.DO.mg.L,Flag.Flat.DO.mg.L,Flag.Gross.DO.adj.mg.L,Flag.Spike.DO.adj.mg.L,Flag.RoC.DO.adj.mg.L,Flag.Flat.DO.adj.mg.L,Flag.Gross.DO.pctsat.percent,Flag.Spike.DO.pctsat.percent,Flag.RoC.DO.pctsat.percent,Flag.Flat.DO.pctsat.percent,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C,Comment.MOD.Air.Temp.C,RAW.Air.Temp.C,Comment.MOD.Air.BP.psi,RAW.Air.BP.psi,Comment.MOD.Water.P.psi,RAW.Water.P.psi,Comment.MOD.Sensor.Depth.ft,RAW.Sensor.Depth.ft,Comment.MOD.DO.mg.L,RAW.DO.mg.L,Comment.MOD.DO.adj.mg.L,RAW.DO.adj.mg.L,Comment.MOD.DO.pctsat.percent,RAW.DO.pctsat.percent,RAW.Flag.Date.Time,RAW.Flag.Water.Temp.C,RAW.Flag.Air.Temp.C,RAW.Flag.Air.BP.psi,RAW.Flag.Water.P.psi,RAW.Flag.Sensor.Depth.ft,RAW.Flag.DO.mg.L,RAW.Flag.DO.adj.mg.L,RAW.Flag.DO.pctsat.percent
TestDOPct,2014-09-04,01:30:00,2014-09-04 01:30:00,18.806,10229556,1806,20.805,14.4147,14.0222,0.907,18.806,18.816,75.264,10229567,1806,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 01:30:00,,18.806,,20.805,,14.0222,,14.4147,,0.907,,18.806,,18.816,,75.264,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,02:00:00,2014-09-04 02:00:00,18.806,10229556,1807,20.805,14.4147,14.0246,0.902,18.806,18.816,75.264,10229567,1807,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 02:00:00,,18.806,,20.805,,14.0246,,14.4147,,0.902,,18.806,,18.816,,75.264,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,02:30:00,2014-09-04 02:30:00,18.711,10229556,1808,20.71,14.4049,14.0241,0.88,18.711,18.721,74.884,10229567,1808,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 02:30:00,,18.711,,20.71,,14.0241,,14.4049,,0.88,,18.711,,18.721,,74.884,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,03:00:00,2014-09-04 03:00:00,18.711,10229556,1809,20.519,14.4002,14.023,0.872,18.711,18.721,74.884,10229567,1809,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 03:00:00,,18.711,,20.519,,14.023,,14.4002,,0.872,,18.711,,18.721,,74.884,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,03:30:00,2014-09-04 03:30:00,18.711,10229556,1810,20.424,14.4002,14.0201,0.878,18.711,18.721,74.884,10229567,1810,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 03:30:00,,18.711,,20.424,,14.0201,,14.4002,,0.878,,18.711,,18.721,,74.884,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,04:00:00,2014-09-04 04:00:00,18.711,10229556,1811,20.234,14.3979,14.0215,0.87,18.711,18.721,74.884,10229567,1811,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 04:00:00,,18.711,,20.234,,14.0215,,14.3979,,0.87,,18.711,,18.721,,74.884,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,04:30:00,2014-09-04 04:30:00,18.711,10229556,1812,20.234,14.3979,14.0238,0.864,18.711,18.721,74.884,10229567,1812,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 04:30:00,,18.711,,20.234,,14.0238,,14.3979,,0.864,,18.711,,18.721,,74.884,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,05:00:00,2014-09-04 05:00:00,18.711,10229556,1813,20.138,14.3931,14.0209,0.86,18.711,18.721,74.884,10229567,1813,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 05:00:00,,18.711,,20.138,,14.0209,,14.3931,,0.86,,18.711,,18.721,,74.884,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,05:30:00,2014-09-04 05:30:00,18.711,10229556,1814,20.043,14.3931,14.0251,0.85,18.711,18.721,74.884,10229567,1814,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 05:30:00,,18.711,,20.043,,14.0251,,14.3931,,0.85,,18.711,,18.721,,74.884,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,06:00:00,2014-09-04 06:00:00,18.711,10229556,1815,19.948,14.3908,14.0269,0.841,18.711,18.721,74.884,10229567,1815,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 06:00:00,,18.711,,19.948,,14.0269,,14.3908,,0.841,,18.711,,18.721,,74.884,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,06:30:00,2014-09-04 06:30:00,18.616,10229556,1816,19.853,14.3927,14.0311,0.836,18.616,18.626,74.504,10229567,1816,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 06:30:00,,18.616,,19.853,,14.0311,,14.3927,,0.836,,18.616,,18.626,,74.504,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,07:00:00,2014-09-04 07:00:00,18.616,10229556,1817,19.853,14.3927,14.0336,0.83,18.616,18.626,74.504,10229567,1817,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 07:00:00,,18.616,,19.853,,14.0336,,14.3927,,0.83,,18.616,,18.626,,74.504,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,07:30:00,2014-09-04 07:30:00,18.616,10229556,1818,20.043,14.3927,14.0392,0.817,18.616,18.626,74.504,10229567,1818,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 07:30:00,,18.616,,20.043,,14.0392,,14.3927,,0.817,,18.616,,18.626,,74.504,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,08:00:00,2014-09-04 08:00:00,18.711,10229556,1819,20.138,14.3954,14.0421,0.816,18.711,18.721,74.884,10229567,1819,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 08:00:00,,18.711,,20.138,,14.0421,,14.3954,,0.816,,18.711,,18.721,,74.884,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,08:30:00,2014-09-04 08:30:00,18.711,10229556,1820,20.329,14.3954,14.0431,0.814,18.711,18.721,74.884,10229567,1820,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 08:30:00,,18.711,,20.329,,14.0431,,14.3954,,0.814,,18.711,,18.721,,74.884,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,09:00:00,2014-09-04 09:00:00,18.711,10229556,1821,20.71,14.3931,14.0453,0.804,18.711,18.721,74.884,10229567,1821,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 09:00:00,,18.711,,20.71,,14.0453,,14.3931,,0.804,,18.711,,18.721,,74.884,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,09:30:00,2014-09-04 09:30:00,18.806,10229556,1822,21.091,14.3982,14.0544,0.794,18.806,18.816,75.264,10229567,1822,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 09:30:00,,18.806,,21.091,,14.0544,,14.3982,,0.794,,18.806,,18.816,,75.264,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,10:00:00,2014-09-04 10:00:00,18.806,10229556,1823,21.378,14.3982,14.056,0.791,18.806,18.816,75.264,10229567,1823,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 10:00:00,,18.806,,21.378,,14.056,,14.3982,,0.791,,18.806,,18.816,,75.264,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,10:30:00,2014-09-04 10:30:00,18.901,10229556,1824,21.664,14.3986,14.0576,0.788,18.901,18.911,75.644,10229567,1824,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 10:30:00,,18.901,,21.664,,14.0576,,14.3986,,0.788,,18.901,,18.911,,75.644,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,11:00:00,2014-09-04 11:00:00,18.901,10229556,1825,21.951,14.3917,14.0544,0.779,18.901,18.911,75.644,10229567,1825,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 11:00:00,,18.901,,21.951,,14.0544,,14.3917,,0.779,,18.901,,18.911,,75.644,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,11:30:00,2014-09-04 11:30:00,18.996,10229556,1826,22.142,14.3919,14.0555,0.778,18.996,19.006,76.024,10229567,1826,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 11:30:00,,18.996,,22.142,,14.0555,,14.3919,,0.778,,18.996,,19.006,,76.024,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,12:00:00,2014-09-04 12:00:00,19.092,10229556,1827,22.621,14.3854,14.0558,0.762,19.092,19.102,76.408,10229567,1827,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 12:00:00,,19.092,,22.621,,14.0558,,14.3854,,0.762,,19.092,,19.102,,76.408,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,12:30:00,2014-09-04 12:30:00,19.187,10229556,1828,22.812,14.3859,14.0544,0.766,19.187,19.197,76.788,10229567,1828,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 12:30:00,,19.187,,22.812,,14.0544,,14.3859,,0.766,,19.187,,19.197,,76.788,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,13:00:00,2014-09-04 13:00:00,19.187,10229556,1829,22.812,14.3788,14.0498,0.76,19.187,19.197,76.788,10229567,1829,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 13:00:00,,19.187,,22.812,,14.0498,,14.3788,,0.76,,19.187,,19.197,,76.788,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,13:30:00,2014-09-04 13:30:00,19.282,10229556,1830,22.908,14.3721,14.0433,0.76,19.282,19.292,77.168,10229567,1830,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 13:30:00,,19.282,,22.908,,14.0433,,14.3721,,0.76,,19.282,,19.292,,77.168,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,14:00:00,2014-09-04 14:00:00,19.282,10229556,1831,23.1,14.3651,14.0395,0.753,19.282,19.292,77.168,10229567,1831,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 14:00:00,,19.282,,23.1,,14.0395,,14.3651,,0.753,,19.282,,19.292,,77.168,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,14:30:00,2014-09-04 14:30:00,19.377,10229556,1832,23.388,14.3538,14.0317,0.744,19.377,19.387,77.548,10229567,1832,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 14:30:00,,19.377,,23.388,,14.0317,,14.3538,,0.744,,19.377,,19.387,,77.548,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,15:00:00,2014-09-04 15:00:00,19.472,10229556,1833,23.292,14.3495,14.0265,0.747,19.472,19.482,77.928,10229567,1833,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 15:00:00,,19.472,,23.292,,14.0265,,14.3495,,0.747,,19.472,,19.482,,77.928,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,15:30:00,2014-09-04 15:30:00,19.472,10229556,1834,23.196,14.3402,14.0236,0.732,19.472,19.482,77.928,10229567,1834,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 15:30:00,,19.472,,23.196,,14.0236,,14.3402,,0.732,,19.472,,19.482,,77.928,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,16:00:00,2014-09-04 16:00:00,19.472,10229556,1835,23.388,14.3402,14.0247,0.729,19.472,19.482,77.928,10229567,1835,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 16:00:00,,19.472,,23.388,,14.0247,,14.3402,,0.729,,19.472,,19.482,,77.928,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,16:30:00,2014-09-04 16:30:00,19.472,10229556,1836,23.196,14.3402,14.0283,0.721,19.472,19.482,77.928,10229567,1836,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 16:30:00,,19.472,,23.196,,14.0283,,14.3402,,0.721,,19.472,,19.482,,77.928,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,17:00:00,2014-09-04 17:00:00,19.472,10229556,1837,23.004,14.3354,14.0225,0.723,19.472,19.482,77.928,10229567,1837,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 17:00:00,,19.472,,23.004,,14.0225,,14.3354,,0.723,,19.472,,19.482,,77.928,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,17:30:00,2014-09-04 17:30:00,19.472,10229556,1838,22.908,14.3402,14.0267,0.724,19.472,19.482,77.928,10229567,1838,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 17:30:00,,19.472,,22.908,,14.0267,,14.3402,,0.724,,19.472,,19.482,,77.928,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,18:00:00,2014-09-04 18:00:00,19.377,10229556,1839,22.717,14.3397,14.028,0.72,19.377,19.387,77.548,10229567,1839,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 18:00:00,,19.377,,22.717,,14.028,,14.3397,,0.72,,19.377,,19.387,,77.548,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,18:30:00,2014-09-04 18:30:00,19.377,10229556,1840,22.621,14.3397,14.0323,0.711,19.377,19.387,77.548,10229567,1840,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 18:30:00,,19.377,,22.621,,14.0323,,14.3397,,0.711,,19.377,,19.387,,77.548,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,19:00:00,2014-09-04 19:00:00,19.377,10229556,1841,22.429,14.3444,14.0382,0.708,19.377,19.387,77.548,10229567,1841,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 19:00:00,,19.377,,22.429,,14.0382,,14.3444,,0.708,,19.377,,19.387,,77.548,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,19:30:00,2014-09-04 19:30:00,19.377,10229556,1842,22.142,14.349,14.0437,0.706,19.377,19.387,77.548,10229567,1842,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 19:30:00,,19.377,,22.142,,14.0437,,14.349,,0.706,,19.377,,19.387,,77.548,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,20:00:00,2014-09-04 20:00:00,19.377,10229556,1843,21.76,14.349,14.0486,0.694,19.377,19.387,77.548,10229567,1843,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 20:00:00,,19.377,,21.76,,14.0486,,14.349,,0.694,,19.377,,19.387,,77.548,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,20:30:00,2014-09-04 20:30:00,19.282,10229556,1844,21.473,14.351,14.0495,0.697,19.282,19.292,77.168,10229567,1844,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 20:30:00,,19.282,,21.473,,14.0495,,14.351,,0.697,,19.282,,19.292,,77.168,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,21:00:00,2014-09-04 21:00:00,19.282,10229556,1845,21.187,14.3557,14.055,0.695,19.282,19.292,77.168,10229567,1845,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 21:00:00,,19.282,,21.187,,14.055,,14.3557,,0.695,,19.282,,19.292,,77.168,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,21:30:00,2014-09-04 21:30:00,19.282,10229556,1846,20.996,14.358,14.0563,0.697,19.282,19.292,77.168,10229567,1846,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 21:30:00,,19.282,,20.996,,14.0563,,14.358,,0.697,,19.282,,19.292,,77.168,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,22:00:00,2014-09-04 22:00:00,19.187,10229556,1847,20.805,14.3506,14.0529,0.688,19.187,19.197,76.788,10229567,1847,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 22:00:00,,19.187,,20.805,,14.0529,,14.3506,,0.688,,19.187,,19.197,,76.788,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,22:30:00,2014-09-04 22:30:00,19.187,10229556,1848,20.71,14.3483,14.0547,0.678,19.187,19.197,76.788,10229567,1848,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 22:30:00,,19.187,,20.71,,14.0547,,14.3483,,0.678,,19.187,,19.197,,76.788,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,23:00:00,2014-09-04 23:00:00,19.187,10229556,1849,20.71,14.3412,14.05,0.673,19.187,19.197,76.788,10229567,1849,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 23:00:00,,19.187,,20.71,,14.05,,14.3412,,0.673,,19.187,,19.197,,76.788,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-04,23:30:00,2014-09-04 23:30:00,19.187,10229556,1850,20.615,14.3412,14.0495,0.674,19.187,19.197,76.788,10229567,1850,NA,,P,P,P,P,P,S,S,P,9,4,2014,0904,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-04 23:30:00,,19.187,,20.615,,14.0495,,14.3412,,0.674,,19.187,,19.197,,76.788,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-05,00:00:00,2014-09-05 00:00:00,19.187,10229556,1851,20.519,14.3412,14.0513,0.67,19.187,19.197,76.788,10229567,1851,NA,,P,P,P,P,P,S,S,P,9,5,2014,0905,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-05 00:00:00,,19.187,,20.519,,14.0513,,14.3412,,0.67,,19.187,,19.197,,76.788,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-05,00:30:00,2014-09-05 00:30:00,19.092,10229556,1852,20.329,14.3384,14.0456,0.677,19.092,19.102,76.408,10229567,1852,NA,,P,P,P,P,P,S,S,P,9,5,2014,0905,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-05 00:30:00,,19.092,,20.329,,14.0456,,14.3384,,0.677,,19.092,,19.102,,76.408,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-05,01:00:00,2014-09-05 01:00:00,19.092,10229556,1853,20.234,14.3338,14.0427,0.673,19.092,19.102,76.408,10229567,1853,NA,,P,P,P,P,P,S,S,P,9,5,2014,0905,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-05 01:00:00,,19.092,,20.234,,14.0427,,14.3338,,0.673,,19.092,,19.102,,76.408,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-05,01:30:00,2014-09-05 01:30:00,19.092,10229556,1854,20.138,14.3315,14.0398,0.674,19.092,19.102,76.408,10229567,1854,NA,,P,P,P,P,P,S,S,P,9,5,2014,0905,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-05 01:30:00,,19.092,,20.138,,14.0398,,14.3315,,0.674,,19.092,,19.102,,76.408,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-05,02:00:00,2014-09-05 02:00:00,19.092,10229556,1855,19.948,14.3268,14.0411,0.66,19.092,19.102,76.408,10229567,1855,NA,,P,P,P,P,P,S,S,P,9,5,2014,0905,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-05 02:00:00,,19.092,,19.948,,14.0411,,14.3268,,0.66,,19.092,,19.102,,76.408,,P,P,P,P,P,S,S,P
TestDOPct,2014-09-05,02:30:00,2014-09-05 02:30:00,18.996,10229556,1856,19.853,14.3264,14.0382,0.666,18.996,19.006,76.024,10229567,1856,NA,,P,P,P,P,P,S,S,P,9,5,2014,0905,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-09-05 02:30:00,,18.996,,19.853,,14.0382,,14.3264,,0.666,,18.996,,19.006,,76.024,,P,P,P,P,P,S,S,P
